"","subject","session","emotion","genuine.accuracy","genuine.rt","genuine.slider.correct","genuine.slider.incorrect","emotion.accuracy","emotion.slider.correct","emotion.slider.incorrect","group"
"1",1,1,"anger",0.75,1.79,3.85,2.5,0.94,4.34,1,"Experimental"
"2",1,2,"anger",0.75,1.53,3.77,2.84,1,3.62,NA,"Experimental"
"3",1,3,"anger",0.81,1.16,3.73,3,1,4,NA,"Experimental"
"4",1,1,"fear",0.94,0.78,4.7,2,1,5.62,NA,"Experimental"
"5",1,2,"fear",0.94,0.9,4.41,3,1,5.56,NA,"Experimental"
"6",1,3,"fear",0.94,0.76,4.59,2,0.94,5.28,6,"Experimental"
"7",1,1,"happiness",0.75,1.41,4,4.25,1,4.19,NA,"Experimental"
"8",1,2,"happiness",0.62,0.92,3.94,3.83,1,3.94,NA,"Experimental"
"9",1,3,"happiness",0.56,0.85,3.44,3.71,1,4.19,NA,"Experimental"
